AREA,MAINTRAVELWORK,AGE,Value,Flags
238300,12,3,0,
238400,1,3,57,
238400,3,3,237,
238400,4,3,69,
238400,5,3,9,
238400,6,3,3,
238400,7,3,0,
238400,9,3,6,
238400,10,3,24,
238400,12,3,0,
238500,1,3,192,
238500,3,3,135,
238500,4,3,30,
238500,5,3,0,
238500,6,3,0,
238500,7,3,3,
238500,9,3,6,
238500,10,3,12,
238500,12,3,0,
238600,1,3,96,
238600,3,3,63,
238600,4,3,12,
238600,5,3,3,
238600,6,3,0,
238600,7,3,3,
238600,9,3,3,
238600,10,3,18,
238700,1,3,,c
238700,3,3,,c
238700,4,3,,c
238700,5,3,,c
238700,6,3,,c
238700,7,3,,c
238700,9,3,,c
238700,10,3,,c
238700,12,3,,c
238800,1,3,105,
238800,3,3,27,
238800,4,3,6,
238800,5,3,3,
238800,7,3,3,
238800,9,3,0,
238900,1,3,24,
238900,3,3,21,
238900,4,3,3,
238900,5,3,0,
238900,6,3,0,
238900,7,3,0,
238900,9,3,0,
238900,10,3,3,
238900,12,3,0,
239000,1,3,105,
239000,3,3,222,
239000,4,3,87,
239000,5,3,9,
239000,6,3,0,
239000,7,3,12,
239000,9,3,3,
239000,10,3,6,
239000,12,3,0,
239100,1,3,78,
239100,3,3,75,
239100,4,3,21,
239100,5,3,3,
239100,6,3,0,
239100,7,3,3,
239100,9,3,0,
239100,10,3,6,
239100,12,3,0,
239200,1,3,75,
239200,3,3,144,
239200,4,3,12,
239200,5,3,9,
239200,6,3,0,
239200,7,3,0,
239200,9,3,3,
239200,10,3,18,
239200,12,3,0,
239300,1,3,42,
239300,3,3,75,
239300,4,3,30,
239300,5,3,3,
239300,6,3,3,
239300,7,3,3,
239300,9,3,0,
239300,10,3,6,
239300,12,3,0,
239400,1,3,90,
239400,3,3,168,
239400,4,3,51,
239400,5,3,0,
239400,6,3,0,
239400,7,3,0,
239400,9,3,3,
239400,10,3,6,
239400,12,3,0,
239500,1,3,57,
239500,3,3,18,
239500,4,3,3,
239500,5,3,0,
239500,6,3,0,
239500,7,3,0,
239500,9,3,0,
239500,10,3,0,
239500,12,3,0,
239600,1,3,99,
239600,3,3,15,
239600,4,3,15,
239600,5,3,3,
239600,6,3,0,
239600,7,3,0,
239600,9,3,0,
239600,10,3,0,
239600,12,3,0,
239700,1,3,,c
239700,3,3,,c
239700,4,3,,c
239700,5,3,,c
239700,6,3,,c
239700,7,3,,c
239700,9,3,,c
239700,10,3,,c
239700,12,3,,c
239800,1,3,105,
239800,3,3,276,
239800,4,3,54,
239800,5,3,6,
239800,6,3,3,
239800,7,3,3,
239800,9,3,0,
239800,10,3,15,
239800,12,3,0,
239900,1,3,6,
239900,3,3,3363,
239900,4,3,714,
239900,5,3,168,
239900,7,3,147,
239900,9,3,45,
240000,1,3,72,
240000,3,3,390,
240000,4,3,24,
240000,5,3,6,
240000,7,3,18,
240000,9,3,6,
240000,10,3,27,
240100,1,3,111,
240100,3,3,135,
240100,4,3,18,
240100,5,3,3,
240100,7,3,0,
240100,9,3,6,
240100,10,3,3,
240200,1,3,93,
240200,3,3,30,
240200,4,3,12,
240200,5,3,6,
240200,6,3,0,
240200,7,3,0,
240200,9,3,0,
240200,10,3,0,
240200,12,3,0,
240300,1,3,51,
240300,3,3,48,
240300,4,3,6,
240300,5,3,3,
240300,6,3,3,
240300,7,3,0,
240300,9,3,0,
240300,10,3,0,
240300,12,3,0,
240400,1,3,126,
240400,3,3,186,
240400,4,3,24,
240400,5,3,6,
240400,6,3,6,
240400,7,3,3,
240400,9,3,3,
240400,10,3,12,
240400,12,3,0,
240500,1,3,48,
240500,3,3,60,
240500,4,3,6,
240500,5,3,6,
240500,6,3,0,
240500,7,3,0,
240500,9,3,0,
240500,10,3,3,
240500,12,3,0,
240600,1,3,222,
240600,3,3,90,
240600,4,3,33,
240600,5,3,6,
240600,7,3,3,
240600,9,3,0,
240700,1,3,39,
240700,3,3,117,
240700,4,3,18,
240700,5,3,12,
240700,6,3,3,
240700,7,3,3,
240700,9,3,0,
240700,10,3,6,
240700,12,3,0,
240800,1,3,45,
240800,3,3,129,
240800,4,3,12,
240800,5,3,15,
240800,6,3,6,
240800,7,3,3,
240800,9,3,0,
240800,10,3,12,
240800,12,3,0,
240900,1,3,33,
240900,3,3,51,
240900,4,3,9,
240900,5,3,0,
240900,6,3,0,
240900,7,3,0,
240900,9,3,6,
240900,10,3,0,
240900,12,3,0,
241000,1,3,33,
241000,3,3,132,
241000,4,3,6,
241000,5,3,6,
241000,6,3,3,
241000,7,3,0,
241000,9,3,0,
241000,10,3,9,
241000,12,3,0,
241100,1,3,21,
241100,3,3,30,
241100,4,3,,c
241100,5,3,,c
241100,6,3,,c
241100,7,3,,c
241100,9,3,,c
241100,10,3,,c
241100,12,3,,c
241200,1,3,51,
241200,3,3,18,
241200,4,3,9,
241200,5,3,0,
241200,6,3,0,
241200,7,3,0,
241200,9,3,0,
241200,10,3,0,
241200,12,3,0,
241300,1,3,78,
241300,3,3,3,
241300,4,3,3,
241300,5,3,0,
241300,7,3,0,
241300,9,3,0,
241400,1,3,75,
241400,3,3,207,
241400,4,3,39,
241400,5,3,6,
241400,6,3,18,
241400,7,3,3,
241400,9,3,6,
241400,10,3,18,
241400,12,3,0,
241500,1,3,129,
241500,3,3,39,
241500,4,3,15,
241500,5,3,3,
241500,6,3,0,
241500,7,3,0,
241500,9,3,0,
241500,10,3,6,
241500,12,3,0,
241600,1,3,66,
241600,3,3,252,
241600,4,3,102,
241600,5,3,6,
241600,6,3,3,
241600,7,3,3,
241600,9,3,9,
241600,10,3,24,
241600,12,3,0,
241700,1,3,54,
241700,3,3,72,
241700,4,3,18,
241700,5,3,3,
241700,6,3,3,
241700,7,3,3,
241700,9,3,0,
241700,10,3,6,
241700,12,3,0,
241800,1,3,147,
241800,3,3,165,
241800,4,3,30,
241800,5,3,3,
241800,7,3,6,
241800,9,3,0,
241800,10,3,18,
241900,1,3,81,
241900,3,3,174,
241900,4,3,24,
241900,5,3,3,
241900,7,3,0,
241900,9,3,0,
241900,10,3,18,
242000,1,3,69,
242000,3,3,189,
242000,4,3,45,
242000,5,3,6,
242000,6,3,6,
242000,7,3,3,
242000,9,3,6,
242000,10,3,30,
242000,12,3,0,
242100,1,3,75,
242100,3,3,45,
242100,4,3,15,
242100,5,3,0,
242100,6,3,0,
242100,7,3,0,
242100,9,3,0,
242100,10,3,6,
242100,12,3,0,
242200,1,3,48,
242200,3,3,1194,
242200,4,3,45,
242200,5,3,30,
242200,6,3,0,
242200,7,3,45,
242200,9,3,54,
242200,10,3,48,
242200,12,3,0,
242300,1,3,150,
242300,3,3,54,
242300,4,3,45,
242300,5,3,3,
242300,6,3,0,
242300,7,3,0,
242300,9,3,0,
242300,10,3,0,
242400,1,3,48,
242400,3,3,66,
242400,4,3,18,
242400,5,3,0,
242400,7,3,0,
242400,9,3,3,
242500,1,3,69,
242500,3,3,60,
242500,4,3,15,
242500,5,3,0,
242500,6,3,6,
242500,7,3,3,
242500,9,3,3,
242500,10,3,9,
242500,12,3,0,
242600,1,3,99,
242600,3,3,33,
242600,4,3,18,
242600,5,3,0,
242600,6,3,0,
242600,7,3,0,
242600,9,3,0,
242600,10,3,6,
242600,12,3,0,
242700,1,3,51,
242700,3,3,24,
242700,4,3,6,
242700,5,3,0,
242700,6,3,0,
242700,7,3,0,
242700,9,3,0,
242700,10,3,3,
242700,12,3,0,
242800,1,3,84,
242800,3,3,30,
242800,4,3,12,
242800,5,3,0,
242800,6,3,3,
242800,7,3,0,
242800,9,3,0,
242800,10,3,3,
242800,12,3,0,
242900,1,3,42,
242900,3,3,195,
242900,4,3,84,
242900,5,3,3,
242900,6,3,3,
242900,7,3,3,
242900,9,3,3,
242900,10,3,6,
242900,12,3,0,
243000,1,3,24,
243000,3,3,1248,
243000,4,3,234,
243000,5,3,51,
243000,6,3,36,
243000,7,3,42,
243000,9,3,24,
243000,10,3,72,
243000,12,3,0,
243100,1,3,33,
243100,3,3,21,
243100,4,3,,c
243100,5,3,,c
243100,7,3,,c
243100,9,3,,c
243200,1,3,156,
243200,3,3,51,
243200,4,3,18,
243200,5,3,3,
243200,6,3,3,
243200,7,3,0,
243200,9,3,0,
243200,10,3,6,
243200,12,3,0,
243300,1,3,72,
243300,3,3,21,
243300,4,3,6,
243300,5,3,0,
243300,7,3,3,
243300,9,3,0,
243300,10,3,0,
243400,1,3,117,
243400,3,3,99,
243400,4,3,51,
243400,5,3,3,
243400,6,3,3,
243400,7,3,3,
243400,9,3,0,
243400,10,3,3,
243400,12,3,0,
243500,1,3,72,
243500,3,3,33,
243500,4,3,12,
243500,5,3,0,
243500,6,3,0,
243500,7,3,3,
243500,9,3,0,
243500,10,3,3,
243500,12,3,0,
243600,1,3,123,
243600,3,3,51,
243600,4,3,18,
243600,5,3,0,
243600,7,3,6,
243600,9,3,0,
243600,10,3,0,
243700,1,3,42,
243700,3,3,2109,
243700,4,3,726,
243700,5,3,87,
243700,6,3,108,
243700,7,3,96,
243700,9,3,54,
243700,10,3,99,
243700,12,3,0,
243800,1,3,72,
243800,3,3,60,
243800,4,3,6,
243800,5,3,0,
243800,7,3,3,
243800,9,3,3,
243900,1,3,15,
243900,3,3,33,
243900,4,3,,c
243900,5,3,,c
243900,6,3,,c
243900,7,3,,c
243900,9,3,,c
243900,10,3,,c
243900,12,3,,c
244000,1,3,84,
244000,3,3,774,
244000,4,3,417,
244000,5,3,30,
244000,6,3,24,
244000,7,3,12,
244000,9,3,15,
244000,10,3,21,
244000,12,3,3,
244100,1,3,33,
244100,3,3,117,
244100,4,3,18,
244100,5,3,15,
244100,6,3,12,
244100,7,3,18,
244100,9,3,6,
244100,10,3,15,
244100,12,3,3,
244200,1,3,90,
244200,3,3,462,
244200,4,3,21,
244200,5,3,21,
244200,6,3,27,
244200,7,3,21,
244200,9,3,18,
244200,10,3,21,
244200,12,3,0,
244300,1,3,30,
244300,3,3,2721,
244300,4,3,492,
244300,5,3,156,
244300,6,3,243,
244300,7,3,69,
244300,9,3,66,
244300,10,3,216,
244300,12,3,0,
244400,1,3,63,
244400,3,3,210,
244400,4,3,54,
244400,5,3,9,
244400,6,3,9,
244400,7,3,9,
244400,9,3,12,
244400,10,3,12,
244400,12,3,0,
244500,1,3,48,
244500,3,3,96,
244500,4,3,42,
244500,5,3,6,
244500,6,3,3,
244500,7,3,3,
244500,9,3,0,
244500,10,3,9,
244500,12,3,0,
244600,1,3,54,
244600,3,3,552,
244600,4,3,108,
244600,5,3,18,
244600,7,3,24,
244600,9,3,9,
244600,10,3,21,
244700,1,3,114,
244700,3,3,555,
244700,4,3,111,
244700,5,3,30,
244700,6,3,33,
244700,7,3,15,
244700,9,3,15,
244700,10,3,57,
244700,12,3,0,
244800,1,3,141,
244800,3,3,363,
244800,4,3,21,
244800,5,3,18,
244800,7,3,6,
244800,9,3,9,
244800,10,3,18,
244900,1,3,81,
244900,3,3,99,
244900,4,3,30,
244900,5,3,3,
244900,7,3,3,
244900,9,3,0,
245000,1,3,93,
245000,3,3,372,
245000,4,3,201,
245000,5,3,18,
245000,7,3,12,
245000,9,3,3,
245000,10,3,24,
245100,1,3,72,
245100,3,3,690,
245100,4,3,27,
245100,5,3,21,
245100,7,3,15,
245100,9,3,15,
245100,10,3,54,
245200,1,3,57,
245200,3,3,189,
245200,4,3,15,
245200,5,3,3,
245200,6,3,12,
245200,7,3,3,
245200,9,3,3,
245200,10,3,15,
245200,12,3,0,
245300,1,3,60,
245300,3,3,33,
245300,4,3,9,
245300,5,3,0,
245300,6,3,0,
245300,7,3,0,
245300,9,3,0,
245300,10,3,3,
245300,12,3,0,
245400,1,3,84,
245400,3,3,399,
245400,4,3,153,
245400,5,3,18,
245400,6,3,18,
245400,7,3,12,
245400,9,3,9,
245400,10,3,36,
245400,12,3,0,
245500,1,3,54,
245500,3,3,159,
245500,4,3,30,
245500,5,3,3,
245500,7,3,0,
245500,9,3,3,
245500,10,3,12,
245600,1,3,66,
245600,3,3,120,
245600,4,3,18,
245600,5,3,3,
245600,7,3,3,
245600,9,3,3,
245700,1,3,12,
245700,3,3,2067,
245700,4,3,741,
245700,5,3,69,
245700,7,3,36,
245700,9,3,54,
245700,10,3,36,
245800,1,3,36,
245800,3,3,156,
245800,4,3,33,
245800,5,3,6,
245800,6,3,3,
245800,7,3,3,
245800,9,3,0,
245800,10,3,12,
245800,12,3,0,
245900,1,3,48,
245900,3,3,18,
245900,4,3,9,
245900,5,3,0,
245900,6,3,0,
245900,7,3,0,
245900,9,3,0,
245900,10,3,0,
245900,12,3,0,
246000,1,3,108,
246000,3,3,267,
246000,4,3,69,
246000,5,3,12,
246000,6,3,9,
246000,7,3,6,
246000,9,3,6,
246000,10,3,9,
246000,12,3,0,
246100,1,3,93,
246100,3,3,246,
246100,4,3,27,
246100,5,3,6,
246100,6,3,3,
246100,7,3,15,
246100,9,3,3,
246100,10,3,24,
246100,12,3,0,
246200,1,3,39,
246200,3,3,90,
246200,4,3,15,
246200,5,3,0,
246200,6,3,3,
246200,7,3,3,
246200,9,3,0,
246200,10,3,9,
246200,12,3,0,
246300,1,3,48,
246300,3,3,51,
246300,4,3,9,
246300,5,3,0,
246300,7,3,0,
246300,9,3,0,
246400,1,3,48,
246400,3,3,6,
246400,4,3,,c
246400,5,3,,c
246400,6,3,,c
246400,7,3,,c
246400,9,3,,c
246400,10,3,,c
246400,12,3,,c
246500,1,3,,c
246500,3,3,,c
246500,4,3,,c
246500,5,3,,c
246500,6,3,,c
246500,7,3,,c
246500,9,3,,c
246500,10,3,,c
246500,12,3,,c
246600,1,3,36,
246600,3,3,33,
246600,4,3,9,
246600,5,3,0,
246600,6,3,0,
246600,7,3,0,
246600,9,3,0,
246600,10,3,3,
246600,12,3,0,
246700,1,3,120,
246700,3,3,60,
246700,4,3,15,
246700,5,3,0,
246700,6,3,0,
246700,7,3,0,
246700,9,3,3,
246700,10,3,6,
246700,12,3,0,
246800,1,3,36,
246800,3,3,15,
246800,4,3,6,
246800,5,3,,c
246800,7,3,,c
246800,9,3,,c
246800,10,3,,c
246900,1,3,54,
246900,3,3,114,
246900,4,3,48,
246900,5,3,6,
246900,7,3,0,
246900,9,3,0,
246900,10,3,9,
247000,1,3,90,
247000,3,3,36,
247000,4,3,21,
247000,5,3,6,
247000,6,3,3,
247000,7,3,0,
247000,9,3,0,
247000,10,3,3,
247000,12,3,0,
247100,1,3,33,
247100,3,3,207,
247100,4,3,27,
247100,5,3,12,
247100,6,3,9,
247100,7,3,3,
247100,9,3,3,
247100,10,3,12,
247100,12,3,0,
247200,1,3,150,
247200,3,3,120,
247200,4,3,42,
247200,5,3,0,
247200,6,3,3,
247200,7,3,0,
247200,9,3,3,
247200,10,3,21,
247200,12,3,0,
247300,1,3,57,
247300,3,3,69,
247300,4,3,21,
247300,5,3,9,
247300,6,3,9,
247300,7,3,15,
247300,9,3,0,
247300,10,3,9,
247400,1,3,45,
247400,3,3,30,
247400,4,3,18,
247400,5,3,6,
247400,7,3,0,
247400,9,3,0,
247500,1,3,96,
247500,3,3,27,
247500,4,3,18,
247500,5,3,0,
247500,6,3,0,
247500,7,3,0,
247500,9,3,0,
247500,10,3,0,
247500,12,3,0,
247600,1,3,84,
247600,3,3,36,
247600,4,3,12,
247600,5,3,3,
247600,6,3,0,
247600,7,3,3,
247600,9,3,0,
247600,10,3,3,
247600,12,3,0,
247700,1,3,66,
247700,3,3,111,
247700,4,3,21,
247700,5,3,3,
247700,6,3,3,
247700,7,3,6,
247700,9,3,0,
247700,10,3,6,
247700,12,3,0,
247800,1,3,114,
247800,3,3,123,
247800,4,3,21,
247800,5,3,6,
247800,7,3,3,
247800,9,3,0,
247800,10,3,12,
247900,1,3,81,
247900,3,3,477,
247900,4,3,126,
247900,5,3,18,
247900,6,3,12,
247900,7,3,12,
247900,9,3,9,
247900,10,3,48,
247900,12,3,0,
248000,1,3,66,
248000,3,3,492,
248000,4,3,252,
248000,5,3,33,
248000,7,3,9,
248000,9,3,6,
248000,10,3,9,
248100,1,3,153,
248100,3,3,138,
248100,4,3,27,
248100,5,3,6,
248100,7,3,0,
248100,9,3,0,
248200,1,3,21,
248200,3,3,6,
248200,4,3,6,
248200,5,3,,c
248200,7,3,,c
248200,9,3,,c
248200,10,3,,c
248300,1,3,111,
248300,3,3,81,
248300,4,3,15,
248300,5,3,0,
248300,7,3,0,
248300,9,3,0,
248300,10,3,3,
248400,1,3,111,
248400,3,3,51,
248400,4,3,15,
248400,5,3,0,
248400,6,3,3,
248400,7,3,0,
248400,9,3,0,
248400,10,3,9,
248400,12,3,0,
248500,1,3,51,
248500,3,3,33,
248500,4,3,21,
248500,5,3,0,
248500,6,3,6,
248500,7,3,0,
248500,9,3,0,
248500,10,3,0,
248500,12,3,0,
248600,1,3,87,
248600,3,3,72,
248600,4,3,15,
248600,5,3,6,
248600,7,3,3,
248600,9,3,0,
248600,10,3,18,
248700,1,3,105,
248700,3,3,195,
248700,4,3,12,
248700,5,3,3,
248700,7,3,6,
248700,9,3,3,
248700,10,3,21,
248800,1,3,99,
248800,3,3,6,
248800,4,3,12,
248800,5,3,0,
248800,7,3,0,
248800,9,3,0,
248900,1,3,60,
248900,3,3,714,
248900,4,3,132,
248900,5,3,30,
248900,7,3,21,
248900,9,3,9,
248900,10,3,84,
249000,1,3,51,
249000,3,3,18,
249000,4,3,9,
249000,5,3,0,
249000,6,3,0,
249000,7,3,0,
249000,9,3,0,
249000,10,3,0,
249000,12,3,0,
249100,1,3,75,
249100,3,3,165,
249100,4,3,9,
249100,5,3,3,
249100,7,3,3,
249100,9,3,0,
249100,10,3,6,
249200,1,3,45,
249200,3,3,183,
249200,4,3,6,
249200,5,3,12,
249200,6,3,6,
249200,7,3,3,
249200,9,3,0,
249200,10,3,12,
249200,12,3,0,
249300,1,3,96,
249300,3,3,57,
249300,4,3,12,
249300,5,3,0,
249300,7,3,3,
249300,9,3,0,
249300,10,3,3,
249400,1,3,132,
249400,3,3,114,
249400,4,3,18,
249400,5,3,3,
249400,6,3,12,
249400,7,3,0,
249400,9,3,6,
249400,10,3,18,
249400,12,3,0,
249500,1,3,102,
249500,3,3,120,
249500,4,3,21,
249500,5,3,6,
249500,7,3,6,
249500,9,3,0,
249500,10,3,15,
249600,1,3,159,
249600,3,3,135,
249600,4,3,24,
249600,5,3,3,
249600,6,3,3,
249600,7,3,6,
249600,9,3,3,
249600,10,3,18,
249600,12,3,0,
249700,1,3,117,
249700,3,3,732,
249700,4,3,411,
249700,5,3,69,
249700,6,3,57,
249700,7,3,21,
249700,9,3,9,
249700,10,3,18,
249700,12,3,0,
249800,1,3,51,
249800,3,3,9,
249800,4,3,,c
249800,5,3,,c
249800,6,3,,c
249800,7,3,,c
249800,9,3,,c
249800,10,3,,c
249800,12,3,,c
249900,1,3,123,
249900,3,3,132,
249900,4,3,18,
249900,5,3,6,
249900,7,3,3,
249900,9,3,0,
250000,1,3,132,
250000,3,3,192,
250000,4,3,24,
250000,5,3,6,
250000,7,3,6,
250000,9,3,3,
250000,10,3,27,
250100,1,3,96,
250100,3,3,57,
250100,4,3,9,
250100,5,3,0,
250100,7,3,3,
250100,9,3,0,
250100,10,3,6,
250200,1,3,93,
250200,3,3,39,
250200,4,3,6,
250200,5,3,0,
250200,6,3,0,
250200,7,3,0,
250200,9,3,0,
250200,10,3,0,
250200,12,3,0,
250300,1,3,159,
250300,3,3,72,
250300,4,3,24,
250300,5,3,6,
250300,6,3,0,
250300,7,3,0,
250300,9,3,0,
250300,10,3,12,
250300,12,3,0,
250400,1,3,177,
250400,3,3,72,
250400,4,3,21,
250400,5,3,3,
250400,6,3,9,
250400,7,3,3,
250400,9,3,3,
250400,10,3,12,
250400,12,3,0,
250500,1,3,72,
250500,3,3,72,
250500,4,3,9,
250500,5,3,0,
250500,6,3,6,
250500,7,3,0,
250500,9,3,3,
250500,10,3,6,
250600,1,3,144,
250600,3,3,270,
250600,4,3,21,
250600,5,3,9,
250600,7,3,3,
250600,9,3,0,
250700,1,3,48,
250700,3,3,2673,
250700,4,3,498,
250700,5,3,306,
250700,6,3,1062,
250700,7,3,1779,
250700,9,3,336,
250700,10,3,654,
250800,1,3,141,
250800,3,3,84,
250800,4,3,15,
250800,5,3,3,
250800,7,3,0,
250800,9,3,0,
250800,10,3,18,
250900,1,3,135,
250900,3,3,2160,
250900,4,3,141,
250900,5,3,348,
250900,6,3,1236,
250900,7,3,1908,
250900,9,3,342,
250900,10,3,741,
250900,12,3,12,
251000,1,3,27,
251000,3,3,168,
251000,4,3,3,
251000,5,3,6,
251000,7,3,30,
251000,9,3,12,
251000,10,3,36,
251100,1,3,81,
251100,3,3,87,
251100,4,3,9,
251100,5,3,3,
251100,6,3,6,
251100,7,3,0,
251100,9,3,6,
251100,10,3,18,
251200,1,3,114,
251200,3,3,66,
251200,4,3,18,
251200,5,3,6,
251200,7,3,3,
251200,9,3,6,
251200,10,3,24,
251300,1,3,27,
251300,3,3,267,
251300,4,3,18,
251300,5,3,18,
251300,7,3,63,
251300,9,3,42,
251400,1,3,57,
251400,3,3,8535,
251400,4,3,789,
251400,5,3,1344,
251400,7,3,7959,
251400,9,3,1617,
251400,10,3,4050,
251500,1,3,99,
251500,3,3,6,
251500,4,3,6,
251500,5,3,0,
251500,6,3,6,
251500,7,3,0,
251500,9,3,0,
251500,10,3,0,
251500,12,3,0,
251600,1,3,72,
251600,3,3,1239,
251600,4,3,207,
251600,5,3,153,
251600,7,3,600,
251600,9,3,240,
251600,10,3,639,
251700,1,3,66,
251700,3,3,981,
251700,4,3,252,
251700,5,3,78,
251700,6,3,267,
251700,7,3,174,
251700,9,3,117,
251700,10,3,351,
251700,12,3,3,
251800,1,3,72,
251800,3,3,1176,
251800,4,3,135,
251800,5,3,105,
251800,7,3,330,
251800,9,3,168,
251800,10,3,480,
251900,1,3,135,
251900,3,3,114,
251900,4,3,15,
251900,5,3,6,
251900,7,3,0,
251900,9,3,6,
251900,10,3,24,
252000,1,3,84,
252000,3,3,147,
252000,4,3,60,
252000,5,3,6,
252000,6,3,24,
252000,7,3,12,
252000,9,3,9,
252000,10,3,33,
252000,12,3,0,
252100,1,3,60,
252100,3,3,732,
252100,4,3,243,
252100,5,3,39,
252100,7,3,108,
252100,9,3,84,
252100,10,3,252,
252200,1,3,60,
252200,3,3,18,
252200,4,3,9,
252200,5,3,0,
252200,6,3,3,
252200,7,3,0,
252200,9,3,3,
252200,10,3,0,
252200,12,3,0,
252300,1,3,72,
252300,3,3,75,
252300,4,3,9,
252300,5,3,6,
252300,7,3,0,
252300,9,3,3,
252300,10,3,18,
252400,1,3,45,
252400,3,3,543,
252400,4,3,117,
252400,5,3,21,
252400,7,3,30,
252400,9,3,42,
252500,1,3,174,
252500,3,3,351,
252500,4,3,15,
252500,5,3,9,
252500,7,3,18,
252500,9,3,15,
252500,10,3,63,
252600,1,3,87,
252600,3,3,21,
252600,4,3,9,
252600,5,3,3,
252600,6,3,0,
252600,7,3,0,
252600,9,3,3,
252600,10,3,9,
252700,1,3,90,
252700,3,3,99,
252700,4,3,33,
252700,5,3,6,
252700,7,3,0,
252700,9,3,3,
252700,10,3,15,
252800,1,3,105,
252800,3,3,30,
252800,4,3,9,
252800,5,3,0,
252800,6,3,3,
252800,7,3,0,
252800,9,3,0,
252800,10,3,6,
252900,1,3,39,
252900,3,3,1035,
252900,4,3,33,
252900,5,3,57,
252900,6,3,120,
252900,7,3,27,
252900,9,3,87,
252900,10,3,300,
252900,12,3,0,
253000,1,3,78,
253000,3,3,525,
253000,4,3,36,
253000,5,3,30,
253000,6,3,51,
253000,7,3,9,
253000,9,3,15,
253000,10,3,126,
253100,1,3,153,
253100,3,3,102,
253100,4,3,30,
253100,5,3,6,
253100,7,3,0,
253100,9,3,3,
253200,1,3,51,
253200,3,3,147,
253200,4,3,3,
253200,5,3,3,
253200,7,3,9,
253200,9,3,33,
253200,10,3,12,
253300,1,3,84,
253300,3,3,156,
253300,4,3,21,
253300,5,3,9,
253300,6,3,27,
253300,7,3,3,
253300,9,3,6,
253300,10,3,51,
253300,12,3,0,
253400,1,3,45,
253400,3,3,30,
253400,4,3,3,
253400,5,3,3,
253400,6,3,3,
253400,7,3,3,
253400,9,3,0,
253400,10,3,3,
253400,12,3,0,
253500,1,3,45,
253500,3,3,27,
253500,4,3,9,
253500,5,3,3,
253500,6,3,3,
253500,7,3,0,
253500,9,3,3,
253500,10,3,0,
253600,1,3,105,
253600,3,3,210,
253600,4,3,39,
253600,5,3,6,
253600,7,3,3,
253600,9,3,21,
253600,10,3,45,
253700,1,3,78,
253700,3,3,780,
253700,4,3,99,
253700,5,3,33,
253700,7,3,12,
253700,9,3,24,
253700,10,3,147,
253800,1,3,132,
253800,3,3,138,
253800,4,3,24,
253800,5,3,3,
253800,7,3,6,
253800,9,3,6,
253900,1,3,54,
253900,3,3,45,
253900,4,3,12,
253900,5,3,6,
253900,6,3,3,
253900,7,3,0,
253900,9,3,3,
253900,10,3,3,
254000,1,3,147,
254000,3,3,117,
254000,4,3,18,
254000,5,3,6,
254000,6,3,9,
254000,7,3,3,
254000,9,3,9,
254000,10,3,21,
254000,12,3,0,
254100,1,3,30,
254100,3,3,594,
254100,4,3,39,
254100,5,3,21,
254100,7,3,3,
254100,9,3,36,
254100,10,3,72,
254200,1,3,66,
254200,3,3,111,
254200,4,3,27,
254200,5,3,3,
254200,7,3,0,
254200,9,3,6,
254200,10,3,18,
254300,1,3,105,
254300,3,3,81,
254300,4,3,12,
254300,5,3,6,
254300,6,3,6,
254300,7,3,3,
254300,9,3,6,
254300,10,3,12,
254400,1,3,45,
254400,3,3,174,
254400,4,3,21,
254400,5,3,6,
254400,7,3,0,
254400,9,3,6,
254400,10,3,42,
254500,1,3,51,
254500,3,3,,c
254500,4,3,,c
254500,5,3,,c
254500,7,3,,c
254500,9,3,,c
254500,10,3,,c
254600,1,3,84,
254600,3,3,27,
254600,4,3,6,
254600,5,3,3,
254600,7,3,0,
254600,9,3,0,
254600,10,3,3,
254700,1,3,75,
254700,3,3,45,
254700,4,3,6,
254700,5,3,3,
254700,6,3,0,
254700,7,3,0,
254700,9,3,3,
254700,10,3,9,
254700,12,3,0,
254800,1,3,120,
254800,3,3,48,
254800,4,3,9,
254800,5,3,3,
254800,7,3,0,
254800,9,3,3,
254800,10,3,9,
254900,1,3,93,
254900,3,3,600,
254900,4,3,51,
254900,5,3,18,
254900,7,3,3,
254900,9,3,42,
255000,1,3,3,
255000,3,3,774,
255000,4,3,108,
255000,5,3,21,
255000,7,3,3,
255000,9,3,33,
255000,10,3,72,
255100,1,3,114,
255100,3,3,159,
255100,4,3,21,
255100,5,3,3,
255100,7,3,0,
255100,9,3,15,
255100,10,3,30,
255200,1,3,147,
255200,3,3,81,
255200,4,3,15,
255200,5,3,3,
255200,6,3,3,
255200,7,3,0,
255200,9,3,3,
255200,10,3,9,
255300,1,3,105,
255300,3,3,27,
255300,4,3,15,
255300,5,3,3,
255300,6,3,0,
255300,7,3,0,
255300,9,3,0,
255300,10,3,3,
255400,1,3,81,
255400,3,3,75,
255400,4,3,51,
255400,5,3,9,
255400,6,3,0,
255400,7,3,0,
255400,9,3,0,
255400,10,3,3,
255400,12,3,0,
255500,1,3,72,
255500,3,3,93,
255500,4,3,18,
255500,5,3,6,
255500,7,3,0,
255500,9,3,0,
255500,10,3,9,
255600,1,3,33,
255600,3,3,39,
255600,4,3,15,
255600,5,3,9,
255600,7,3,0,
255600,9,3,0,
255700,1,3,60,
255700,3,3,222,
255700,4,3,39,
255700,5,3,6,
255700,7,3,0,
255700,9,3,9,
255700,10,3,15,
255800,1,3,57,
255800,3,3,93,
255800,4,3,12,
255800,5,3,6,
255800,6,3,0,
