AREA,MAINTRAVELEDUC,AGE,Value,Flags
316300,7,1,,c
316300,8,1,,c
316300,9,1,,c
316300,10,1,,c
316400,1,1,,c
316400,2,1,,c
316400,3,1,24,
316400,4,1,,c
316400,5,1,,c
316400,6,1,,c
316400,7,1,,c
316400,8,1,,c
316400,9,1,,c
316400,10,1,,c
316500,1,1,6,
316500,2,1,0,
316500,3,1,42,
316500,4,1,0,
316500,5,1,3,
316500,6,1,0,
316500,7,1,3,
316500,8,1,0,
316500,9,1,0,
316500,10,1,3,
316600,1,1,0,
316600,2,1,0,
316600,3,1,183,
316600,4,1,9,
316600,5,1,18,
316600,6,1,0,
316600,7,1,0,
316600,8,1,0,
316600,9,1,0,
316600,10,1,0,
316700,1,1,,c
316700,2,1,,c
316700,3,1,6,
316700,4,1,,c
316700,5,1,,c
316700,6,1,,c
316700,7,1,,c
316700,8,1,,c
316700,9,1,,c
316700,10,1,,c
316800,1,1,0,
316800,2,1,0,
316800,3,1,78,
316800,4,1,6,
316800,5,1,3,
316800,6,1,0,
316800,7,1,0,
316800,8,1,0,
316800,9,1,0,
316800,10,1,0,
316900,1,1,0,
316900,2,1,0,
316900,3,1,198,
316900,4,1,15,
316900,5,1,42,
316900,6,1,0,
316900,7,1,24,
316900,8,1,0,
316900,9,1,0,
316900,10,1,6,
317000,1,1,0,
317000,2,1,0,
317000,3,1,126,
317000,4,1,21,
317000,5,1,6,
317000,6,1,0,
317000,7,1,6,
317000,8,1,0,
317000,9,1,0,
317000,10,1,3,
317100,1,1,3,
317100,2,1,0,
317100,3,1,81,
317100,4,1,0,
317100,5,1,0,
317100,6,1,9,
317100,7,1,6,
317100,8,1,0,
317100,9,1,0,
317100,10,1,0,
317200,1,1,6,
317200,2,1,0,
317200,3,1,105,
317200,4,1,0,
317200,5,1,6,
317200,6,1,18,
317200,7,1,6,
317200,8,1,0,
317200,9,1,0,
317200,10,1,0,
317300,1,1,0,
317300,2,1,0,
317300,3,1,207,
317300,4,1,24,
317300,5,1,57,
317300,6,1,3,
317300,7,1,27,
317300,8,1,0,
317300,9,1,0,
317300,10,1,3,
317400,1,1,0,
317400,2,1,0,
317400,3,1,390,
317400,4,1,36,
317400,5,1,12,
317400,6,1,9,
317400,7,1,36,
317400,8,1,0,
317400,9,1,0,
317400,10,1,0,
317500,1,1,0,
317500,2,1,0,
317500,3,1,75,
317500,4,1,15,
317500,5,1,27,
317500,6,1,0,
317500,7,1,3,
317500,8,1,0,
317500,9,1,0,
317500,10,1,0,
317600,1,1,6,
317600,2,1,0,
317600,3,1,126,
317600,4,1,30,
317600,5,1,3,
317600,6,1,3,
317600,7,1,6,
317600,8,1,0,
317600,9,1,0,
317600,10,1,0,
317700,1,1,0,
317700,2,1,0,
317700,3,1,174,
317700,4,1,39,
317700,5,1,105,
317700,6,1,0,
317700,7,1,27,
317700,8,1,0,
317700,9,1,0,
317700,10,1,18,
317800,1,1,9,
317800,2,1,0,
317800,3,1,330,
317800,4,1,60,
317800,5,1,192,
317800,6,1,3,
317800,7,1,12,
317800,8,1,0,
317800,9,1,0,
317800,10,1,27,
317900,1,1,3,
317900,2,1,0,
317900,3,1,387,
317900,4,1,69,
317900,5,1,78,
317900,6,1,0,
317900,7,1,15,
317900,8,1,0,
317900,9,1,0,
317900,10,1,12,
318000,1,1,12,
318000,2,1,0,
318000,3,1,252,
318000,4,1,39,
318000,5,1,117,
318000,6,1,6,
318000,7,1,12,
318000,8,1,0,
318000,9,1,0,
318000,10,1,6,
318100,1,1,0,
318100,2,1,0,
318100,3,1,99,
318100,4,1,15,
318100,5,1,90,
318100,6,1,6,
318100,7,1,24,
318100,8,1,0,
318100,9,1,0,
318100,10,1,3,
318200,1,1,0,
318200,2,1,0,
318200,3,1,102,
318200,4,1,3,
318200,5,1,24,
318200,6,1,0,
318200,7,1,6,
318200,8,1,0,
318200,9,1,0,
318200,10,1,3,
318300,1,1,0,
318300,2,1,0,
318300,3,1,252,
318300,4,1,96,
318300,5,1,135,
318300,6,1,0,
318300,7,1,12,
318300,8,1,0,
318300,9,1,0,
318300,10,1,6,
318400,1,1,0,
318400,2,1,0,
318400,3,1,90,
318400,4,1,6,
318400,5,1,6,
318400,6,1,6,
318400,7,1,0,
318400,8,1,0,
318400,9,1,0,
318400,10,1,3,
318500,1,1,0,
318500,2,1,0,
318500,3,1,99,
318500,4,1,18,
318500,5,1,51,
318500,6,1,0,
318500,7,1,6,
318500,8,1,0,
318500,9,1,0,
318500,10,1,0,
318600,1,1,0,
318600,2,1,0,
318600,3,1,258,
318600,4,1,66,
318600,5,1,78,
318600,6,1,3,
318600,7,1,33,
318600,8,1,0,
318600,9,1,0,
318600,10,1,9,
318700,1,1,0,
318700,2,1,0,
318700,3,1,300,
318700,4,1,3,
318700,5,1,54,
318700,6,1,3,
318700,7,1,15,
318700,8,1,0,
318700,9,1,0,
318700,10,1,3,
318800,1,1,0,
318800,2,1,0,
318800,3,1,186,
318800,4,1,27,
318800,5,1,90,
318800,6,1,3,
318800,7,1,9,
318800,8,1,0,
318800,9,1,0,
318800,10,1,6,
318900,1,1,0,
318900,2,1,0,
318900,3,1,159,
318900,4,1,12,
318900,5,1,45,
318900,6,1,0,
318900,7,1,9,
318900,8,1,0,
318900,9,1,0,
318900,10,1,6,
319000,1,1,3,
319000,2,1,0,
319000,3,1,171,
319000,4,1,33,
319000,5,1,84,
319000,6,1,0,
319000,7,1,3,
319000,8,1,0,
319000,9,1,0,
319000,10,1,9,
319100,1,1,,c
319100,2,1,,c
319100,3,1,18,
319100,4,1,,c
319100,5,1,,c
319100,6,1,,c
319100,7,1,,c
319100,8,1,,c
319100,9,1,,c
319100,10,1,,c
319200,1,1,3,
319200,2,1,0,
319200,3,1,267,
319200,4,1,72,
319200,5,1,183,
319200,6,1,0,
319200,7,1,12,
319200,8,1,0,
319200,9,1,0,
319200,10,1,15,
319300,1,1,6,
319300,2,1,0,
319300,3,1,294,
319300,4,1,18,
319300,5,1,153,
319300,6,1,6,
319300,7,1,27,
319300,8,1,0,
319300,9,1,0,
319300,10,1,6,
319400,1,1,3,
319400,2,1,0,
319400,3,1,153,
319400,4,1,9,
319400,5,1,69,
319400,6,1,3,
319400,7,1,3,
319400,8,1,0,
319400,9,1,0,
319400,10,1,6,
319500,1,1,0,
319500,2,1,0,
319500,3,1,198,
319500,4,1,45,
319500,5,1,159,
319500,6,1,3,
319500,7,1,3,
319500,8,1,0,
319500,9,1,0,
319500,10,1,3,
319600,1,1,3,
319600,2,1,0,
319600,3,1,282,
319600,4,1,54,
319600,5,1,69,
319600,6,1,6,
319600,7,1,27,
319600,8,1,0,
319600,9,1,0,
319600,10,1,12,
319700,1,1,3,
319700,2,1,0,
319700,3,1,225,
319700,4,1,45,
319700,5,1,174,
319700,6,1,0,
319700,7,1,9,
319700,8,1,0,
319700,9,1,0,
319700,10,1,6,
319800,1,1,0,
319800,2,1,0,
319800,3,1,105,
319800,4,1,0,
319800,5,1,9,
319800,6,1,0,
319800,7,1,9,
319800,8,1,0,
319800,9,1,0,
319800,10,1,0,
319900,1,1,6,
319900,2,1,0,
319900,3,1,243,
319900,4,1,63,
319900,5,1,156,
319900,6,1,0,
319900,7,1,9,
319900,8,1,0,
319900,9,1,0,
319900,10,1,15,
320000,1,1,,c
320000,2,1,,c
320000,3,1,9,
320000,4,1,,c
320000,5,1,,c
320000,6,1,,c
320000,7,1,,c
320000,8,1,,c
320000,9,1,,c
320000,10,1,,c
320100,1,1,0,
320100,2,1,0,
320100,3,1,207,
320100,4,1,75,
320100,5,1,81,
320100,6,1,0,
320100,7,1,15,
320100,8,1,0,
320100,9,1,0,
320100,10,1,21,
320200,1,1,3,
320200,2,1,0,
320200,3,1,192,
320200,4,1,45,
320200,5,1,210,
320200,6,1,0,
320200,7,1,6,
320200,8,1,0,
320200,9,1,0,
320200,10,1,12,
320300,1,1,0,
320300,2,1,0,
320300,3,1,216,
320300,4,1,6,
320300,5,1,66,
320300,6,1,3,
320300,7,1,27,
320300,8,1,0,
320300,9,1,0,
320300,10,1,9,
320400,1,1,,c
320400,2,1,,c
320400,3,1,12,
320400,4,1,,c
320400,5,1,,c
320400,6,1,,c
320400,7,1,,c
320400,8,1,,c
320400,9,1,,c
320400,10,1,,c
320500,1,1,3,
320500,2,1,0,
320500,3,1,159,
320500,4,1,39,
320500,5,1,93,
320500,6,1,3,
320500,7,1,9,
320500,8,1,0,
320500,9,1,0,
320500,10,1,6,
320600,1,1,0,
320600,2,1,0,
320600,3,1,183,
320600,4,1,60,
320600,5,1,147,
320600,6,1,0,
320600,7,1,9,
320600,8,1,0,
320600,9,1,0,
320600,10,1,15,
320700,1,1,3,
320700,2,1,0,
320700,3,1,189,
320700,4,1,30,
320700,5,1,108,
320700,6,1,0,
320700,7,1,3,
320700,8,1,0,
320700,9,1,0,
320700,10,1,0,
320800,1,1,3,
320800,2,1,0,
320800,3,1,231,
320800,4,1,57,
320800,5,1,87,
320800,6,1,0,
320800,7,1,6,
320800,8,1,0,
320800,9,1,0,
320800,10,1,24,
320900,1,1,0,
320900,2,1,0,
320900,3,1,141,
320900,4,1,45,
320900,5,1,90,
320900,6,1,3,
320900,7,1,6,
320900,8,1,0,
320900,9,1,0,
320900,10,1,18,
321000,1,1,0,
321000,2,1,0,
321000,3,1,222,
321000,4,1,18,
321000,5,1,120,
321000,6,1,9,
321000,7,1,9,
321000,8,1,0,
321000,9,1,0,
321000,10,1,15,
321100,1,1,6,
321100,2,1,0,
321100,3,1,303,
321100,4,1,15,
321100,5,1,117,
321100,6,1,6,
321100,7,1,33,
321100,8,1,0,
321100,9,1,0,
321100,10,1,12,
321200,1,1,0,
321200,2,1,0,
321200,3,1,36,
321200,4,1,15,
321200,5,1,24,
321200,6,1,0,
321200,7,1,0,
321200,8,1,0,
321200,9,1,0,
321200,10,1,3,
321300,1,1,3,
321300,2,1,0,
321300,3,1,324,
321300,4,1,72,
321300,5,1,63,
321300,6,1,12,
321300,7,1,18,
321300,8,1,0,
321300,9,1,0,
321300,10,1,9,
321400,1,1,6,
321400,2,1,0,
321400,3,1,183,
321400,4,1,141,
321400,5,1,225,
321400,6,1,3,
321400,7,1,3,
321400,8,1,0,
321400,9,1,0,
321400,10,1,45,
321500,1,1,0,
321500,2,1,0,
321500,3,1,153,
321500,4,1,69,
321500,5,1,69,
321500,6,1,0,
321500,7,1,0,
321500,8,1,0,
321500,9,1,0,
321500,10,1,6,
321600,1,1,0,
321600,2,1,0,
321600,3,1,351,
321600,4,1,45,
321600,5,1,27,
321600,6,1,27,
321600,7,1,15,
321600,8,1,0,
321600,9,1,0,
321600,10,1,9,
321700,1,1,3,
321700,2,1,0,
321700,3,1,240,
321700,4,1,24,
321700,5,1,87,
321700,6,1,0,
321700,7,1,21,
321700,8,1,0,
321700,9,1,0,
321700,10,1,12,
321800,1,1,0,
321800,2,1,0,
321800,3,1,90,
321800,4,1,9,
321800,5,1,69,
321800,6,1,6,
321800,7,1,6,
321800,8,1,0,
321800,9,1,0,
321800,10,1,3,
321900,1,1,0,
321900,2,1,0,
321900,3,1,216,
321900,4,1,3,
321900,5,1,39,
321900,6,1,9,
321900,7,1,24,
321900,8,1,0,
321900,9,1,0,
321900,10,1,0,
322000,1,1,0,
322000,2,1,0,
322000,3,1,66,
322000,4,1,6,
322000,5,1,87,
322000,6,1,0,
322000,7,1,3,
322000,8,1,0,
322000,9,1,0,
322000,10,1,0,
322100,1,1,9,
322100,2,1,0,
322100,3,1,225,
322100,4,1,72,
322100,5,1,135,
322100,6,1,3,
322100,7,1,21,
322100,8,1,0,
322100,9,1,0,
322100,10,1,36,
322200,1,1,0,
322200,2,1,0,
322200,3,1,174,
322200,4,1,84,
322200,5,1,138,
322200,6,1,0,
322200,7,1,6,
322200,8,1,0,
322200,9,1,0,
322200,10,1,33,
322300,1,1,,c
322300,2,1,,c
322300,3,1,30,
322300,4,1,,c
322300,5,1,,c
322300,6,1,,c
322300,7,1,,c
322300,8,1,,c
322300,9,1,,c
322300,10,1,,c
322400,1,1,3,
322400,2,1,0,
322400,3,1,126,
322400,4,1,63,
322400,5,1,78,
322400,6,1,3,
322400,7,1,3,
322400,8,1,0,
322400,9,1,0,
322400,10,1,6,
322500,1,1,0,
322500,2,1,0,
322500,3,1,42,
322500,4,1,0,
322500,5,1,3,
322500,6,1,3,
322500,7,1,6,
322500,8,1,0,
322500,9,1,0,
322500,10,1,3,
322600,1,1,0,
322600,2,1,0,
322600,3,1,180,
322600,4,1,63,
322600,5,1,63,
322600,6,1,0,
322600,7,1,3,
322600,8,1,0,
322600,9,1,0,
322600,10,1,21,
322700,1,1,0,
322700,2,1,0,
322700,3,1,138,
322700,4,1,9,
322700,5,1,99,
322700,6,1,6,
322700,7,1,3,
322700,8,1,0,
322700,9,1,0,
322700,10,1,3,
322800,1,1,0,
322800,2,1,0,
322800,3,1,153,
322800,4,1,0,
322800,5,1,6,
322800,6,1,0,
322800,7,1,3,
322800,8,1,0,
322800,9,1,0,
322800,10,1,3,
322900,1,1,0,
322900,2,1,0,
322900,3,1,93,
322900,4,1,0,
322900,5,1,3,
322900,6,1,3,
322900,7,1,0,
322900,8,1,0,
322900,9,1,0,
322900,10,1,0,
323000,1,1,0,
323000,2,1,0,
323000,3,1,114,
323000,4,1,51,
323000,5,1,153,
323000,6,1,3,
323000,7,1,9,
323000,8,1,0,
323000,9,1,0,
323000,10,1,18,
323100,1,1,0,
323100,2,1,0,
323100,3,1,306,
323100,4,1,63,
323100,5,1,174,
323100,6,1,3,
323100,7,1,36,
323100,8,1,0,
323100,9,1,0,
323100,10,1,15,
323200,1,1,0,
323200,2,1,0,
323200,3,1,54,
323200,4,1,24,
323200,5,1,42,
323200,6,1,3,
323200,7,1,6,
323200,8,1,0,
323200,9,1,0,
323200,10,1,9,
323300,1,1,0,
323300,2,1,0,
323300,3,1,111,
323300,4,1,15,
323300,5,1,102,
323300,6,1,3,
323300,7,1,21,
323300,8,1,0,
323300,9,1,0,
323300,10,1,3,
323400,1,1,3,
323400,2,1,0,
323400,3,1,438,
323400,4,1,36,
323400,5,1,120,
323400,6,1,6,
323400,7,1,42,
323400,8,1,0,
323400,9,1,0,
323400,10,1,9,
323500,1,1,,c
323500,2,1,,c
323500,3,1,,c
323500,4,1,,c
323500,5,1,,c
323500,6,1,,c
323500,7,1,,c
323500,8,1,,c
323500,9,1,,c
323500,10,1,,c
323600,1,1,0,
323600,2,1,0,
323600,3,1,147,
323600,4,1,0,
323600,5,1,3,
323600,6,1,0,
323600,7,1,3,
323600,8,1,0,
323600,9,1,0,
323600,10,1,3,
323700,1,1,0,
323700,2,1,0,
323700,3,1,300,
323700,4,1,30,
323700,5,1,228,
323700,6,1,51,
323700,7,1,27,
323700,8,1,0,
323700,9,1,0,
323700,10,1,15,
323800,1,1,0,
323800,2,1,0,
323800,3,1,87,
323800,4,1,42,
323800,5,1,90,
323800,6,1,0,
323800,7,1,9,
323800,8,1,0,
323800,9,1,0,
323800,10,1,12,
323900,1,1,0,
323900,2,1,0,
323900,3,1,123,
323900,4,1,21,
323900,5,1,54,
323900,6,1,3,
323900,7,1,9,
323900,8,1,0,
323900,9,1,0,
323900,10,1,9,
324000,1,1,3,
324000,2,1,0,
324000,3,1,210,
324000,4,1,54,
324000,5,1,72,
324000,6,1,9,
324000,7,1,12,
324000,8,1,0,
324000,9,1,0,
324000,10,1,3,
324100,1,1,0,
324100,2,1,0,
324100,3,1,72,
324100,4,1,0,
324100,5,1,0,
324100,6,1,0,
324100,7,1,0,
324100,8,1,0,
324100,9,1,0,
324100,10,1,3,
324200,1,1,,c
324200,2,1,,c
324200,3,1,,c
324200,4,1,,c
324200,5,1,,c
324200,6,1,,c
324200,7,1,,c
324200,8,1,,c
324200,9,1,,c
324200,10,1,,c
324300,1,1,3,
324300,2,1,0,
324300,3,1,216,
324300,4,1,21,
324300,5,1,24,
324300,6,1,12,
324300,7,1,36,
324300,8,1,0,
324300,9,1,0,
324300,10,1,6,
324400,1,1,6,
324400,2,1,0,
324400,3,1,144,
324400,4,1,6,
324400,5,1,78,
324400,6,1,0,
324400,7,1,27,
324400,8,1,0,
324400,9,1,0,
324400,10,1,9,
324500,1,1,6,
324500,2,1,0,
324500,3,1,408,
324500,4,1,9,
324500,5,1,24,
324500,6,1,9,
324500,7,1,21,
324500,8,1,0,
324500,9,1,0,
324500,10,1,9,
324600,1,1,3,
324600,2,1,0,
324600,3,1,240,
324600,4,1,27,
324600,5,1,24,
324600,6,1,15,
324600,7,1,12,
324600,8,1,0,
324600,9,1,0,
324600,10,1,3,
324700,1,1,0,
324700,2,1,0,
324700,3,1,60,
324700,4,1,3,
324700,5,1,3,
324700,6,1,0,
324700,7,1,6,
324700,8,1,0,
324700,9,1,0,
324700,10,1,0,
324800,1,1,0,
324800,2,1,0,
324800,3,1,132,
324800,4,1,15,
324800,5,1,33,
324800,6,1,3,
324800,7,1,24,
324800,8,1,0,
324800,9,1,0,
324800,10,1,9,
324900,1,1,,c
324900,2,1,,c
324900,3,1,,c
324900,4,1,,c
324900,5,1,,c
324900,6,1,,c
324900,7,1,,c
324900,8,1,,c
324900,9,1,,c
324900,10,1,,c
325000,1,1,3,
325000,2,1,0,
325000,3,1,225,
325000,4,1,24,
325000,5,1,60,
325000,6,1,0,
325000,7,1,12,
325000,8,1,0,
325000,9,1,0,
325000,10,1,3,
325100,1,1,0,
325100,2,1,0,
325100,3,1,411,
325100,4,1,27,
325100,5,1,129,
325100,6,1,54,
325100,7,1,30,
325100,8,1,0,
325100,9,1,0,
325100,10,1,9,
325200,1,1,0,
325200,2,1,0,
325200,3,1,45,
325200,4,1,3,
325200,5,1,9,
325200,6,1,0,
325200,7,1,3,
325200,8,1,0,
325200,9,1,0,
325300,1,1,3,
325300,2,1,0,
325300,3,1,186,
325300,4,1,18,
325300,5,1,45,
325300,6,1,3,
325300,7,1,27,
325300,8,1,0,
325300,9,1,0,
325300,10,1,6,
325400,1,1,6,
325400,2,1,0,
325400,3,1,420,
325400,4,1,18,
325400,5,1,69,
325400,6,1,9,
325400,7,1,33,
325400,8,1,0,
325400,9,1,0,
325400,10,1,9,
325500,1,1,,c
325500,2,1,,c
325500,3,1,,c
325500,4,1,,c
325500,5,1,,c
325500,6,1,,c
325500,7,1,,c
325500,8,1,,c
325500,9,1,,c
325500,10,1,,c
325600,1,1,0,
325600,2,1,0,
325600,3,1,327,
325600,4,1,63,
325600,5,1,33,
325600,6,1,39,
325600,7,1,27,
325600,8,1,0,
325600,9,1,0,
325600,10,1,9,
325700,1,1,0,
325700,2,1,0,
325700,3,1,24,
325700,4,1,6,
325700,5,1,9,
325700,6,1,0,
325700,7,1,0,
325700,8,1,0,
325700,9,1,0,
325700,10,1,0,
325800,1,1,0,
325800,2,1,0,
325800,3,1,81,
325800,4,1,3,
325800,5,1,18,
325800,6,1,3,
325800,7,1,9,
325800,8,1,0,
325800,9,1,0,
325800,10,1,6,
325900,1,1,0,
325900,2,1,0,
325900,3,1,159,
325900,4,1,18,
325900,5,1,108,
325900,6,1,6,
325900,7,1,12,
325900,8,1,0,
325900,9,1,0,
325900,10,1,0,
326000,1,1,3,
326000,2,1,0,
326000,3,1,186,
326000,4,1,12,
326000,5,1,3,
326000,6,1,21,
326000,7,1,6,
326000,8,1,0,
326000,9,1,0,
326000,10,1,3,
326100,1,1,0,
326100,2,1,0,
326100,3,1,84,
326100,4,1,15,
326100,5,1,78,
326100,6,1,3,
326100,7,1,15,
326100,8,1,0,
326100,9,1,0,
326100,10,1,3,
326200,1,1,,c
326200,2,1,,c
326200,3,1,12,
326200,4,1,,c
326200,5,1,,c
326200,6,1,,c
326200,7,1,,c
326200,8,1,,c
326200,9,1,,c
326200,10,1,,c
326300,1,1,0,
326300,2,1,0,
326300,3,1,291,
326300,4,1,27,
326300,5,1,129,
326300,6,1,24,
326300,7,1,36,
326300,8,1,0,
326300,9,1,0,
326400,1,1,,c
326400,2,1,,c
326400,3,1,,c
326400,4,1,,c
326400,5,1,,c
326400,6,1,,c
326400,7,1,,c
326400,8,1,,c
326400,9,1,,c
326400,10,1,,c
326500,1,1,0,
326500,2,1,0,
326500,3,1,204,
326500,4,1,24,
326500,5,1,84,
326500,6,1,3,
326500,7,1,15,
326500,8,1,0,
326500,9,1,0,
326500,10,1,6,
326600,1,1,,c
326600,2,1,,c
326600,3,1,,c
326600,4,1,,c
326600,5,1,,c
326600,6,1,,c
326600,7,1,,c
326600,8,1,,c
326600,9,1,,c
326600,10,1,,c
326700,1,1,0,
326700,2,1,0,
326700,3,1,294,
326700,4,1,15,
326700,5,1,144,
326700,6,1,6,
326700,7,1,21,
326700,8,1,0,
326700,9,1,0,
326700,10,1,12,
326800,1,1,0,
326800,2,1,0,
326800,3,1,72,
326800,4,1,9,
326800,5,1,15,
326800,6,1,0,
326800,7,1,21,
326800,8,1,0,
326800,9,1,0,
326800,10,1,0,
326900,1,1,0,
326900,2,1,0,
326900,3,1,225,
326900,4,1,42,
326900,5,1,81,
326900,6,1,0,
326900,7,1,12,
326900,8,1,0,
326900,9,1,0,
326900,10,1,6,
327000,1,1,0,
327000,2,1,0,
327000,3,1,39,
327000,4,1,12,
327000,5,1,48,
327000,6,1,3,
327000,7,1,9,
327000,8,1,0,
327000,9,1,0,
327000,10,1,3,
327100,1,1,0,
327100,2,1,0,
327100,3,1,3,
327100,4,1,0,
327100,5,1,6,
327100,6,1,0,
327100,7,1,3,
327100,8,1,0,
327100,9,1,0,
327100,10,1,3,
327200,1,1,3,
327200,2,1,0,
327200,3,1,381,
327200,4,1,30,
327200,5,1,114,
327200,6,1,51,
327200,7,1,30,
327200,8,1,0,
327200,9,1,0,
327200,10,1,9,
327300,1,1,0,
327300,2,1,0,
327300,3,1,282,
327300,4,1,9,
327300,5,1,21,
327300,6,1,9,
327300,7,1,15,
327300,8,1,0,
327300,9,1,0,
327300,10,1,9,
327400,1,1,6,
327400,2,1,0,
327400,3,1,150,
327400,4,1,9,
327400,5,1,72,
327400,6,1,6,
327400,7,1,21,
327400,8,1,0,
327400,9,1,0,
327400,10,1,3,
327500,1,1,0,
327500,2,1,0,
327500,3,1,246,
327500,4,1,12,
327500,5,1,51,
327500,6,1,12,
327500,7,1,18,
327500,8,1,0,
327500,9,1,0,
327500,10,1,3,
327600,1,1,3,
327600,2,1,0,
327600,3,1,279,
327600,4,1,54,
327600,5,1,141,
327600,6,1,0,
327600,7,1,21,
327600,8,1,0,
327600,9,1,0,
327600,10,1,3,
327700,1,1,0,
327700,2,1,0,
327700,3,1,243,
327700,4,1,33,
327700,5,1,168,
327700,6,1,3,
327700,7,1,12,
327700,8,1,0,
327700,9,1,0,
327700,10,1,12,
327800,1,1,0,
327800,2,1,0,
327800,3,1,129,
327800,4,1,6,
327800,5,1,60,
327800,6,1,0,
327800,7,1,15,
327800,8,1,0,
327800,9,1,0,
327800,10,1,3,
327900,1,1,0,
327900,2,1,0,
327900,3,1,228,
327900,4,1,18,
327900,5,1,96,
327900,6,1,9,
327900,7,1,36,
327900,8,1,0,
327900,9,1,0,
327900,10,1,9,
328000,1,1,6,
328000,2,1,0,
328000,3,1,219,
328000,4,1,18,
328000,5,1,93,
328000,6,1,12,
328000,7,1,33,
328000,8,1,0,
328000,9,1,0,
328000,10,1,6,
328100,1,1,,c
328100,2,1,,c
328100,3,1,,c
328100,4,1,,c
328100,5,1,,c
328100,6,1,,c
328100,7,1,,c
328100,8,1,,c
328100,9,1,,c
328100,10,1,,c
328200,1,1,0,
328200,2,1,0,
328200,3,1,129,
328200,4,1,27,
328200,5,1,132,
328200,6,1,3,
328200,7,1,9,
328200,8,1,0,
328200,9,1,0,
328200,10,1,9,
328300,1,1,3,
328300,2,1,0,
328300,3,1,258,
328300,4,1,30,
328300,5,1,60,
328300,6,1,21,
328300,7,1,21,
328300,8,1,0,
328300,9,1,0,
328300,10,1,3,
328400,1,1,0,
328400,2,1,0,
328400,3,1,309,
328400,4,1,21,
328400,5,1,48,
328400,6,1,12,
328400,7,1,18,
328400,8,1,0,
328400,9,1,0,
328400,10,1,6,
328500,1,1,3,
328500,2,1,0,
328500,3,1,204,
328500,4,1,12,
328500,5,1,60,
328500,6,1,6,
328500,7,1,21,
328500,8,1,0,
328500,9,1,0,
328500,10,1,6,
328600,1,1,9,
328600,2,1,0,
328600,3,1,477,
328600,4,1,30,
328600,5,1,156,
328600,6,1,21,
328600,7,1,39,
328600,8,1,0,
328600,9,1,0,
328600,10,1,15,
328700,1,1,0,
328700,2,1,0,
328700,3,1,48,
328700,4,1,3,
328700,5,1,18,
328700,6,1,0,
328700,7,1,3,
328700,8,1,0,
328700,9,1,0,
328700,10,1,0,
328800,1,1,,c
328800,2,1,,c
328800,3,1,15,
328800,4,1,,c
328800,5,1,,c
328800,6,1,,c
328800,7,1,,c
328800,8,1,,c
328800,9,1,,c
328800,10,1,,c
328900,1,1,3,
328900,2,1,0,
328900,3,1,222,
328900,4,1,42,
328900,5,1,75,
328900,6,1,3,
328900,7,1,30,
328900,8,1,0,
328900,9,1,0,
328900,10,1,6,
329000,1,1,0,
329000,2,1,0,
329000,3,1,81,
329000,4,1,3,
329000,5,1,3,
329000,6,1,3,
329000,7,1,9,
329000,8,1,0,
329000,9,1,0,
329000,10,1,0,
329100,1,1,3,
329100,2,1,0,
329100,3,1,225,
329100,4,1,108,
329100,5,1,252,
329100,6,1,0,
329100,7,1,18,
329100,8,1,0,
329100,9,1,0,
329100,10,1,15,
329200,1,1,0,
329200,2,1,0,
329200,3,1,222,
329200,4,1,60,
329200,5,1,102,
329200,6,1,3,
329200,7,1,15,
329200,8,1,0,
329200,9,1,0,
329200,10,1,15,
329300,1,1,0,
329300,2,1,0,
329300,3,1,246,
329300,4,1,9,
329300,5,1,60,
329300,6,1,6,
329300,7,1,12,
329300,8,1,0,
329300,9,1,0,
329300,10,1,3,
329400,1,1,0,
329400,2,1,0,
329400,3,1,117,
329400,4,1,21,
329400,5,1,66,
329400,6,1,3,
329400,7,1,6,
329400,8,1,0,
329400,9,1,0,
329400,10,1,15,
329500,1,1,3,
329500,2,1,0,
329500,3,1,201,
329500,4,1,21,
329500,5,1,66,
329500,6,1,3,
329500,7,1,15,
329500,8,1,0,
329500,9,1,0,
329500,10,1,6,
329600,1,1,0,
329600,2,1,0,
329600,3,1,81,
329600,4,1,0,
329600,5,1,18,
329600,6,1,0,
329600,7,1,6,
329600,8,1,0,
329600,9,1,0,
329600,10,1,6,
329700,1,1,0,
329700,2,1,0,
329700,3,1,159,
329700,4,1,42,
329700,5,1,54,
329700,6,1,3,
329700,7,1,9,
329700,8,1,0,
329700,9,1,0,
329700,10,1,3,
329800,1,1,3,
329800,2,1,0,
329800,3,1,234,
329800,4,1,12,
329800,5,1,45,
329800,6,1,9,
329800,7,1,39,
329800,8,1,0,
329800,9,1,0,
329800,10,1,6,
329900,1,1,0,
329900,2,1,0,
329900,3,1,123,
329900,4,1,9,
329900,5,1,57,
329900,6,1,0,
329900,7,1,12,
329900,8,1,0,
329900,9,1,0,
329900,10,1,3,
330000,1,1,0,
330000,2,1,0,
330000,3,1,261,
330000,4,1,39,
330000,5,1,6,
330000,6,1,3,
330000,7,1,21,
330000,8,1,0,
330000,9,1,0,
330000,10,1,0,
330100,1,1,3,
330100,2,1,0,
330100,3,1,261,
330100,4,1,27,
330100,5,1,123,
330100,6,1,3,
330100,7,1,24,
330100,8,1,0,
330100,9,1,0,
330100,10,1,9,
330200,1,1,0,
330200,2,1,0,
330200,3,1,240,
330200,4,1,36,
330200,5,1,72,
330200,6,1,33,
330200,7,1,33,
330200,8,1,0,
330200,9,1,0,
330200,10,1,24,
330300,1,1,0,
330300,2,1,0,
330300,3,1,228,
330300,4,1,33,
330300,5,1,177,
